knowledge_object_id,ontology_class_id,canonical_key,title,old_state,new_state,changed,facet_summary
ko_a262c7a189e9a28a,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:真空试验合格标准,真空试验合格标准,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""格力"", ""source_name"": ""真空试验合格标准"", ""value_summary"": ""真空试验合格标准""}, {""publisher"": ""格力"", ""source_name"": ""真空试验合格标准"", ""value_summary"": ""真空试验合格标准""}, {""publisher"": ""unknown"", ""source_name"": ""真空试验（绝对压力）"", ""value_summary"": ""1kPa""}, {""publisher"": ""unknown"", ""source_name"": ""真空试验（压力回升）"", ""value_summary"": ""0.4kPa""}]}"
ko_a2a0b2a7b167a71e,,hvac::performance_spec:机组运行电流,机组运行电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""机组运行电流"", ""value_summary"": ""96.90A""}, {""publisher"": ""unknown"", ""source_name"": ""机组运行电流"", ""value_summary"": ""106.7A""}]}"
ko_a2e1328cdbc327af,screw_chiller,hvac:screw_chiller:parameter:启动电流_启动电流_2,启动电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""2358A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""2358A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""2358A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""438A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""438A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""1328A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""1328A""}, {""publisher"": ""美意"", ""source_name"": ""启动电流"", ""value_summary"": ""702A""}]}"
ko_a3302ce488e91746,,hvac::performance_spec:运输重量_运输重量,运输重量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""2021kg""}, {""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""12130kg""}, {""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""14280kg""}, {""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""12130kg""}, {""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""11070kg""}, {""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""11720kg""}, {""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""4650kg""}, {""publisher"": ""unknown"", ""source_name"": ""运输重量"", ""value_summary"": ""12700kg""}]}"
ko_a33d51c38d77ee52,ahu,hvac:ahu:performance_spec:机外余压_i,机外余压 (I),material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""机外余压 (I)"", ""value_summary"": ""-Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压 I"", ""value_summary"": ""120Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压 (I)"", ""value_summary"": ""120Pa""}, {""publisher"": ""美意"", ""source_name"": ""机外余压 I"", ""value_summary"": ""120Pa""}]}"
ko_a3523f0e2cfa9dd5,ahu,hvac:ahu:performance_spec:名义制热量,名义制热量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""名义制热量"", ""value_summary"": ""14 kWkW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制热量"", ""value_summary"": ""138kW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制热量"", ""value_summary"": ""56kW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制热量"", ""value_summary"": ""28kW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制热量"", ""value_summary"": ""112kW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制热量"", ""value_summary"": ""20kW""}, {""publisher"": ""unknown"", ""source_name"": ""名义制热量"", ""value_summary"": ""9kW""}]}"
ko_a37e0a25f5d56796,,hvac::performance_spec:水流量_水流量_4,水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""151.2m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""189.0m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""420.8m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""453.6m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""382.2m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""423.6m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""0.07l/s""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""0.55l/s""}]}"
ko_a3f68d334e29c6fc,screw_chiller,hvac:screw_chiller:maintenance:水系统初次运行清洗步骤,水系统初次运行清洗步骤,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""天加"", ""source_name"": ""水系统初次运行清洗步骤"", ""value_summary"": ""水系统初次运行清洗步骤""}, {""publisher"": ""国祥"", ""source_name"": ""水系统调试步骤"", ""value_summary"": ""水系统调试步骤""}]}"
ko_a41def94b9e7817b,water_source_heat_pump,hvac:water_source_heat_pump:performance_spec:制热量_制热量_2,制热量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""制热量"", ""value_summary"": ""912.7kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""195kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""946kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""152kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""738kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""124kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""599kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""211kW""}]}"
ko_a448aaae2637452f,screw_chiller,hvac:screw_chiller:parameter:冷冻油填充量_冷冻油填充量,冷冻油填充量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""17L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""11L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""2*19L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""11L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""2*19L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""11L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""11L""}, {""publisher"": ""美意"", ""source_name"": ""冷冻油填充量"", ""value_summary"": ""11L""}]}"
ko_a4b3ffe3140716cc,screw_chiller,hvac:screw_chiller:parameter:额定电流,额定电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""额定电流"", ""value_summary"": ""52.1A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""额定电流"", ""value_summary"": ""325.5A""}, {""publisher"": ""麦克维尔"", ""source_name"": ""额定电流"", ""value_summary"": ""209.1A""}]}"
ko_a501017f9c5fd57a,screw_chiller,hvac:screw_chiller:performance_spec:制冷量_制冷量_8,制冷量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""248kW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""823.5KW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""932.3KW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""1051KW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""1159KW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""1267KW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""1363KW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""1553KW""}]}"
ko_a55d402e4adf840e,centrifugal_chiller,hvac:centrifugal_chiller:parameter:管内水速,管内水速,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""管内水速"", ""value_summary"": ""3.0m/s""}, {""publisher"": ""unknown"", ""source_name"": ""管内水速（腐蚀风险）"", ""value_summary"": ""3.5～4.0m/s""}]}"
ko_a55df1e3bc955bd6,screw_chiller,hvac:screw_chiller:performance_spec:机组重量_机组重量_2,机组重量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""5800kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""5800kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""4500kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""4500kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""7200kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""7900kg""}, {""publisher"": ""美意"", ""source_name"": ""机组重量"", ""value_summary"": ""9576kg""}, {""publisher"": ""麦克维尔"", ""source_name"": ""机组重量"", ""value_summary"": ""4372kg""}]}"
ko_a62d5c9bc58633f6,,hvac::performance_spec:热回收水流量,热回收水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""热回收水流量"", ""value_summary"": ""50.4l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""热回收水流量"", ""value_summary"": ""44.7l/s""}]}"
ko_a6488dd1e1ebb4c0,,hvac::performance_spec:hvac::performance_spec:制热量_制热量_7,制热量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""738kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""124kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""599kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""211kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""211kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""211kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""201kW""}, {""publisher"": ""美意"", ""source_name"": ""制热量"", ""value_summary"": ""185kW""}]}"
ko_a6a5f5818238a83e,screw_chiller,hvac:screw_chiller:parameter:冷冻水流量,冷冻水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水流量"", ""value_summary"": ""6.5l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水流量"", ""value_summary"": ""29.4l/s""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷冻水流量"", ""value_summary"": ""52.6l/s""}]}"
ko_a6a67953a31cdf11,air_cooled_modular_heat_pump,hvac:air_cooled_modular_heat_pump:performance_spec:制冷实测工况_使用侧水流量,制冷实测工况_使用侧水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""制冷实测工况_使用侧水流量"", ""value_summary"": ""1.47m³/h""}, {""publisher"": ""特灵"", ""source_name"": ""空调制热实测工况_使用侧水流量"", ""value_summary"": ""1.60m³/h""}, {""publisher"": ""特灵"", ""source_name"": ""制冷实测工况_使用侧水流量"", ""value_summary"": ""2.67m³/h""}, {""publisher"": ""特灵"", ""source_name"": ""制冷实测工况_使用侧水流量"", ""value_summary"": ""2.38m³/h""}, {""publisher"": ""特灵"", ""source_name"": ""空调制热实测工况_使用侧水流量"", ""value_summary"": ""2.65m³/h""}]}"
ko_a6f518d5eb73037d,screw_chiller,hvac:screw_chiller:parameter:蒸发器水流量,蒸发器水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""蒸发器水流量"", ""value_summary"": ""42.66m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""蒸发器水流量"", ""value_summary"": ""71.39m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""蒸发器水流量"", ""value_summary"": ""[4.5, 273.1]""}]}"
ko_a7260c5b32963fdb,screw_chiller,hvac:screw_chiller:parameter:机组启动电流,机组启动电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""机组启动电流"", ""value_summary"": ""202.0A""}, {""publisher"": ""unknown"", ""source_name"": ""机组启动电流"", ""value_summary"": ""202.0A""}, {""publisher"": ""unknown"", ""source_name"": ""机组启动电流"", ""value_summary"": ""345.0A""}, {""publisher"": ""unknown"", ""source_name"": ""机组启动电流"", ""value_summary"": ""407.0A""}, {""publisher"": ""unknown"", ""source_name"": ""机组启动电流"", ""value_summary"": ""< 167.1A""}]}"
ko_a72fc04b1d7a806e,screw_chiller,hvac:screw_chiller:performance_spec:蒸发器负载水水流量_蒸发器负载水水流量,蒸发器负载水水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""219m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""67m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""216m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""157m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""30m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""155m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""194m³/h""}, {""publisher"": ""美意"", ""source_name"": ""蒸发器负载水水流量"", ""value_summary"": ""194m³/h""}]}"
ko_a8416ff81f95b8d2,,hvac::performance_spec:名义制冷量工况,名义制冷量工况,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""名义制冷量工况"", ""value_summary"": ""进水温度12℃、出水温度7℃、室外环境温度为35℃""}, {""publisher"": ""unknown"", ""source_name"": ""水流量"", ""value_summary"": ""0.172×制冷量""}]}"
ko_a86ca74f4a3cd3a5,,hvac::performance_spec:hvac::performance_spec:cop_cop,COP,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.32""}, {""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.41""}, {""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.40""}, {""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.04""}, {""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.76""}, {""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.75""}, {""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.90""}, {""publisher"": ""麦克维尔"", ""source_name"": ""COP"", ""value_summary"": ""5.98""}]}"
ko_a8ea48d95f049f02,,hvac::performance_spec:机组最大运行电流_机组最大运行电流_2,机组最大运行电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""141.4A""}, {""publisher"": ""unknown"", ""source_name"": ""机组最大运行电流"", ""value_summary"": ""202.0A""}]}"
ko_a8f9b1f1caa5e1cc,screw_chiller,hvac:screw_chiller:performance_spec:运行重量_运行重量_2,运行重量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""运行重量"", ""value_summary"": ""1600kg""}, {""publisher"": ""美意"", ""source_name"": ""运行重量"", ""value_summary"": ""1600kg""}, {""publisher"": ""美意"", ""source_name"": ""运行重量"", ""value_summary"": ""4900kg""}, {""publisher"": ""美意"", ""source_name"": ""运行重量"", ""value_summary"": ""4900kg""}, {""publisher"": ""美意"", ""source_name"": ""运行重量"", ""value_summary"": ""8150kg""}, {""publisher"": ""美意"", ""source_name"": ""运行重量"", ""value_summary"": ""10526kg""}, {""publisher"": ""美意"", ""source_name"": ""运行重量"", ""value_summary"": ""8950kg""}, {""publisher"": ""麦克维尔"", ""source_name"": ""运行重量"", ""value_summary"": ""4615kg""}]}"
ko_a98baed2f948ded6,screw_chiller,hvac:screw_chiller:parameter:化霜间隔时间,化霜间隔时间,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""化霜间隔时间"", ""value_summary"": ""45m""}, {""publisher"": ""unknown"", ""source_name"": ""化霜持续时间"", ""value_summary"": ""8m""}]}"
ko_aa7b38915626a8f0,standard_reference,hvac:standard_reference:parameter:site_energy_use_index_eui,Site Energy Use Index (EUI),material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""Site Energy Use Index (EUI)"", ""value_summary"": ""Site Energy Use Index (EUI)""}, {""publisher"": ""ASHRAE"", ""source_name"": ""Source Energy Use Index (EUI)"", ""value_summary"": ""Source Energy Use Index (EUI)""}]}"
ko_aa7d4cd1d77c4c16,screw_chiller,hvac:screw_chiller:parameter:冷冻水进出水管外径_冷却水进出水管外径,冷却水进出水管外径,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""冷却水进出水管外径"", ""value_summary"": ""Φ168mm""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷却水进出水管外径"", ""value_summary"": ""φ219mm""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷却水进出水管外径"", ""value_summary"": ""Φ219mm""}, {""publisher"": ""麦克维尔"", ""source_name"": ""冷却水进出水管外径"", ""value_summary"": ""Φ219mm""}]}"
ko_aaab40af18711cee,,hvac::performance_spec:制热输入功率_制热输入功率_6,制热输入功率,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""59kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""45kW""}, {""publisher"": ""unknown"", ""source_name"": ""制热输入功率"", ""value_summary"": ""79.60kW""}, {""publisher"": ""unknown"", ""source_name"": ""制热输入功率"", ""value_summary"": ""112.0kW""}, {""publisher"": ""美意"", ""source_name"": ""制热输入功率"", ""value_summary"": ""75kW""}]}"
ko_aac3d546c60c38e8,standard_reference,hvac:standard_reference:performance_spec:heat_loss,Heat loss,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""Heat loss"", ""value_summary"": ""Heat loss""}, {""publisher"": ""ASHRAE"", ""source_name"": ""Thermal conductivity"", ""value_summary"": ""Thermal conductivity""}]}"
ko_aad7663a540a5d2d,,hvac::performance_spec:充注量,充注量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""充注量"", ""value_summary"": ""170kg""}, {""publisher"": ""麦克维尔"", ""source_name"": ""充注量"", ""value_summary"": ""540kg""}, {""publisher"": ""麦克维尔"", ""source_name"": ""充注量"", ""value_summary"": ""270kg""}, {""publisher"": ""unknown"", ""source_name"": ""充注量"", ""value_summary"": ""130kg""}]}"
ko_aafe1857bff10dae,ahu,hvac:ahu:performance_spec:新风工况_进风干球温度,新风工况: 进风干球温度,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""新风工况: 进风干球温度"", ""value_summary"": ""35℃""}, {""publisher"": ""美意"", ""source_name"": ""新风工况: 进风湿球温度"", ""value_summary"": ""28℃""}, {""publisher"": ""美意"", ""source_name"": ""新风工况: 进水温度"", ""value_summary"": ""7℃""}, {""publisher"": ""美意"", ""source_name"": ""新风工况: 出水温度"", ""value_summary"": ""12℃""}]}"
ko_ab1a757b51b28bec,centrifugal_chiller,hvac:centrifugal_chiller:performance_spec:制冷量_制冷量_3,制冷量,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""2110kW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""2813kW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""2813kW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""2813kW""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""800.0RT""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""800.0RT""}, {""publisher"": ""unknown"", ""source_name"": ""制冷量"", ""value_summary"": ""879.0kW""}]}"
ko_ab96e0050d2ca224,,hvac::performance_spec:全热回收水流量_全热回收水流量_2,全热回收水流量,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""全热回收水流量"", ""value_summary"": ""37.9m³/h""}, {""publisher"": ""unknown"", ""source_name"": ""全热回收水流量"", ""value_summary"": ""95m³/h""}, {""publisher"": ""美意"", ""source_name"": ""全热回收水流量"", ""value_summary"": ""26m³/h""}, {""publisher"": ""美意"", ""source_name"": ""全热回收水流量"", ""value_summary"": ""26m³/h""}]}"
ko_ac1ae032f5dbf8cd,standard_reference,hvac:standard_reference:parameter:bindery_air_change_rate,Bindery Air Change Rate,material_conflict,partial_conflict,True,"{""layers"": [{""publisher"": ""ASHRAE"", ""source_name"": ""Bindery Air Change Rate"", ""value_summary"": ""Bindery Air Change Rate""}, {""publisher"": ""ASHRAE"", ""source_name"": ""Air changes per hour"", ""value_summary"": ""Air changes per hour""}]}"
ko_ac985ce1fef37cfd,air_cooled_modular_heat_pump,hvac:air_cooled_modular_heat_pump:performance_spec:最大输入电流_最大输入电流,最大输入电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""最大输入电流"", ""value_summary"": ""16.5A""}, {""publisher"": ""特灵"", ""source_name"": ""最大输入电流"", ""value_summary"": ""16.5A""}, {""publisher"": ""特灵"", ""source_name"": ""最大输入电流"", ""value_summary"": ""36A""}, {""publisher"": ""特灵"", ""source_name"": ""最大输入电流"", ""value_summary"": ""20.7A""}, {""publisher"": ""特灵"", ""source_name"": ""最大输入电流"", ""value_summary"": ""36.0A""}, {""publisher"": ""特灵"", ""source_name"": ""最大输入电流"", ""value_summary"": ""27.3A""}, {""publisher"": ""特灵"", ""source_name"": ""最大输入电流"", ""value_summary"": ""27.3A""}]}"
ko_ad3177a534bb966c,screw_chiller,hvac:screw_chiller:parameter:最大工作电流_最大工作电流,最大工作电流,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""690A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""690A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""230A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""210A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""153A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""153A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""153A""}, {""publisher"": ""美意"", ""source_name"": ""最大工作电流"", ""value_summary"": ""756A""}]}"
ko_ad588ca7266ffc6e,screw_chiller,hvac:screw_chiller:parameter:低压压力,低压压力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""低压压力"", ""value_summary"": ""[270, 400]""}, {""publisher"": ""unknown"", ""source_name"": ""壳管压力"", ""value_summary"": ""低压压力+(0～50)kPa""}]}"
ko_ad79f1898372805f,,hvac::performance_spec:额定电压_制热最大运行工况_电压,制热最大运行工况 电压,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""特灵"", ""source_name"": ""制热最大运行工况 电压"", ""value_summary"": ""380V""}, {""publisher"": ""特灵"", ""source_name"": ""制热最大运行工况 电压"", ""value_summary"": ""220V""}, {""publisher"": ""特灵"", ""source_name"": ""制热最大运行工况 电压"", ""value_summary"": ""220V""}, {""publisher"": ""特灵"", ""source_name"": ""制热最大运行工况 电压"", ""value_summary"": ""220V""}, {""publisher"": ""特灵"", ""source_name"": ""制热最大运行工况 电压"", ""value_summary"": ""220V""}]}"
ko_adafb00622a2373b,screw_chiller,hvac:screw_chiller:performance_spec:机组水阻力,机组水阻力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""美意"", ""source_name"": ""机组水阻力"", ""value_summary"": ""4.7mH₂O""}, {""publisher"": ""美意"", ""source_name"": ""机组水阻力"", ""value_summary"": ""5.6mH₂O""}]}"
ko_adf4792c1145a896,screw_chiller,hvac:screw_chiller:parameter:启动方式_启动方式,启动方式,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""麦克维尔"", ""source_name"": ""启动方式"", ""value_summary"": ""启动方式""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动方式"", ""value_summary"": ""启动方式""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动方式"", ""value_summary"": ""启动方式""}, {""publisher"": ""unknown"", ""source_name"": ""启动方式"", ""value_summary"": ""星三角启动""}, {""publisher"": ""麦克维尔"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-△""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-△启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-Δ启动""}, {""publisher"": ""美意"", ""source_name"": ""启动方式"", ""value_summary"": ""Y-△启动""}]}"
ko_aeaa31052b4f0e85,,hvac::performance_spec:hvac::performance_spec:水阻力,水阻力,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""≤55kPa""}, {""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""≤65kPa""}, {""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""0.2kPa""}, {""publisher"": ""unknown"", ""source_name"": ""水阻力"", ""value_summary"": ""22.0kPa""}, {""publisher"": ""美意"", ""source_name"": ""水阻力"", ""value_summary"": ""11.4kPa""}, {""publisher"": ""美意"", ""source_name"": ""水阻力"", ""value_summary"": ""7.1kPa""}]}"
ko_af3f55e6001a98a5,screw_chiller,hvac:screw_chiller:parameter:远程开关控制,远程开关控制,material_conflict,value_disagreement,True,"{""layers"": [{""publisher"": ""unknown"", ""source_name"": ""远程开关控制"", ""value_summary"": ""禁止""}, {""publisher"": ""unknown"", ""source_name"": ""控制模式设定"", ""value_summary"": ""远程""}]}"
