knowledge_object_id,title,old_ontology_class_id,new_ontology_class_id,old_canonical_key,new_canonical_key,primary_doc_id,primary_file_name
ko_6f264f7f29cec9ec,毛重,,ahu,hvac::performance_spec:key_7711ba81dd,hvac:ahu:performance_spec:毛重,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
ko_6f3ae63a631559ef,部分热回收水流量,,screw_chiller,hvac::performance_spec:部分热回收水流量_部分热回收水流量_2,hvac:screw_chiller:performance_spec:部分热回收水流量_2,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_707faead50040041,名义工况下，机组制热源水侧出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_机组制热源水侧出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_机组制热源水侧出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_71548d468fa9f92e,机组外形尺寸,,ahu,hvac::performance_spec:机组外形尺寸_机组外形尺寸,hvac:ahu:performance_spec:机组外形尺寸,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_7256f7ef62493693,cooling coil tube diameter,,ahu,hvac::performance_spec:cooling_coil_tube_diameter,hvac:ahu:performance_spec:cooling_coil_tube_diameter_2,doc_caaa2ea18c4a49de,daikin_ah_models_ahu_technical_catalog_air_handling_unit_ah_models_pdf.pdf
ko_72bc8a575e66fc0b,综合性能,,water_source_heat_pump,hvac::performance_spec:综合性能,hvac:water_source_heat_pump:performance_spec:综合性能_2,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_7384edf7bc30606c,供冷工况 进风湿球温度,,ahu,hvac::performance_spec:供冷工况_进风湿球温度,hvac:ahu:performance_spec:供冷工况_进风湿球温度_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_7386cd9a4c50ab0e,接管通径,,centrifugal_chiller,hvac::performance_spec:接管通径_接管通径_2,hvac:centrifugal_chiller:performance_spec:接管通径,doc_a856524d7a9045e3,MC系列高效降膜离心机组.pdf
ko_7401a71cdf0e021d,U型折流板,,air_cooled_modular_heat_pump,hvac::performance_spec:u型折流板,hvac:air_cooled_modular_heat_pump:performance_spec:u型折流板_2,doc_241df464e7ea41df,MCZ_MHZ系列_涡旋式风冷冷水（热泵）机组样本.pdf
ko_74e570a7ae3f13ba,机组水阻力,,screw_chiller,hvac::performance_spec:机组水阻力,hvac:screw_chiller:performance_spec:机组水阻力_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_75143c096a870d93,冷冻油填充量L,,screw_chiller,hvac::performance_spec:冷冻油填充量l,hvac:screw_chiller:performance_spec:冷冻油填充量l,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_752594f93de4ea3f,防触电保护类型,,air_cooled_modular_heat_pump,hvac::performance_spec:防触电保护类型,hvac:air_cooled_modular_heat_pump:performance_spec:防触电保护类型_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_75592cb1a48a6e12,压力损失,,screw_chiller,hvac::performance_spec:压力损失_压力损失,hvac:screw_chiller:performance_spec:压力损失_2,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_7672edf84a599938,供热量,,ahu,hvac::performance_spec:供热量,hvac:ahu:performance_spec:供热量_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_76f9dc3e4f19bc68,工作压力,,ahu,hvac::performance_spec:工作压力,hvac:ahu:performance_spec:工作压力_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_7754fad4c6588045,蒸发器侧乙二醇溶液水压,,screw_chiller,hvac::performance_spec:冷凝器侧冷却水水压_蒸发器侧乙二醇溶液水压,hvac:screw_chiller:performance_spec:蒸发器侧乙二醇溶液水压,doc_0fc0790ebc614e32,YCBLG_系列半封闭螺杆式之之醇机组说明书.pdf
ko_7767c0b952411b0f,制热量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制热量_制热量_3,hvac:screw_chiller:performance_spec:制热量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_77f15ec000d1d115,工作环境温度,,screw_chiller,hvac::performance_spec:hvac::performance_spec:工作环境温度,hvac:screw_chiller:performance_spec:工作环境温度,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_78123f10f2ad3e23,压力损失,,screw_chiller,hvac::performance_spec:压力损失_压力损失_2,hvac:screw_chiller:performance_spec:压力损失_3,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_7841429b8ad5495b,变频启动电流,,screw_chiller,hvac::performance_spec:变频启动电流,hvac:screw_chiller:performance_spec:变频启动电流_2,doc_aa52339cfea4496c,高效降膜变频水冷螺杆.pdf
ko_7850801acd483fd0,制冷性能系数,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷性能系数,hvac:air_cooled_modular_heat_pump:performance_spec:制冷性能系数_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_785d91ad60298970,全热回收 水压降,,screw_chiller,hvac::performance_spec:全热回收_水压降,hvac:screw_chiller:performance_spec:全热回收_水压降_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_78814c87d119f9d9,进出水管,,ahu,hvac::performance_spec:进出水管,hvac:ahu:performance_spec:进出水管_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_78f26de317b9bf4e,名义工况制热负载侧进水温度,,water_source_heat_pump,hvac::performance_spec:名义工况制热负载侧进水温度,hvac:water_source_heat_pump:performance_spec:名义工况制热负载侧进水温度_2,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_7919946466cb80e1,名义制冷压缩机输入功率,,screw_chiller,hvac::performance_spec:名义制冷压缩机输入功率,hvac:screw_chiller:performance_spec:名义制冷压缩机输入功率_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_79239e342ca77fef,大气腐蚀性气体成分,,screw_chiller,hvac::performance_spec:hvac::performance_spec:大气腐蚀性气体成分,hvac:screw_chiller:performance_spec:大气腐蚀性气体成分_2,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_792ed6d8261a56c0,制冷 IPLV,,screw_chiller,hvac::performance_spec:制冷_iplv,hvac:screw_chiller:performance_spec:制冷_iplv_2,doc_c964d83ab5794b32,H-A高效降膜定频螺杆.pdf
ko_792fc2051dbe2308,供热工况 进风温度,,ahu,hvac::performance_spec:供热工况_进风温度,hvac:ahu:performance_spec:供热工况_进风温度_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_797b5d6cba7eb064,"名义工况下, 负载侧进出口水温度",,water_source_heat_pump,hvac::performance_spec:名义工况下_负载侧进出口水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_负载侧进出口水温度_2,doc_b9c9d76283cc4f38,p-mwh-1303-v1.1-p水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_7990313b7a934356,冷冻水压降,,screw_chiller,hvac::performance_spec:hvac::performance_spec:冷冻水压降_冷冻水压降,hvac:screw_chiller:performance_spec:冷冻水压降_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_79b66572cc939606,制热量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制热量_制热量_5,hvac:screw_chiller:performance_spec:制热量_3,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_79c372fb2d473a39,制热水实测工况_湿球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制热水实测工况_湿球温度,hvac:air_cooled_modular_heat_pump:performance_spec:制热水实测工况_湿球温度,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_79e5e1e227efa1b2,噪音数据,,screw_chiller,hvac::performance_spec:噪音数据_噪音数据,hvac:screw_chiller:performance_spec:噪音数据_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_7a8a3d610a1612c8,管数量,,screw_chiller,hvac::performance_spec:管数量,hvac:screw_chiller:performance_spec:管数量_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_7ab5fbaefaa2f441,制热最大运行工况 湿球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制热最大运行工况_湿球温度,hvac:air_cooled_modular_heat_pump:performance_spec:制热最大运行工况_湿球温度_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_7b62769d94bfbf58,蒸发器 水侧压降,,screw_chiller,hvac::performance_spec:蒸发器_水侧压降,hvac:screw_chiller:performance_spec:蒸发器_水侧压降_2,doc_45308079fca94508,MC-H水冷螺杆样本DJ-17-CA-01A.pdf
ko_7c6e34c69ec70cd9,最大工作电流,,screw_chiller,hvac::performance_spec:最大工作电流_最大工作电流,hvac:screw_chiller:performance_spec:最大工作电流_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_7d0d7b7f9552b00b,全热回收 水侧压降,,screw_chiller,hvac::performance_spec:全热回收_水侧压降,hvac:screw_chiller:performance_spec:全热回收_水侧压降_2,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_7e3a4d71a2450583,制冷最大运行工况 冷媒水进水温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷最大运行工况_冷媒水进水温度,hvac:air_cooled_modular_heat_pump:performance_spec:制冷最大运行工况_冷媒水进水温度_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_7ee41582db097133,R22充注量,,screw_chiller,hvac::performance_spec:r22充注量,hvac:screw_chiller:performance_spec:r22充注量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_7f861f10f77ab82f,制热量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制热量_制热量_6,hvac:screw_chiller:performance_spec:制热量_4,doc_e2b7a25c54bb445c,MWH1109XH01水水螺杆冷水机组（C系列R22）.pdf
ko_80bf167042fa16b1,进风干球温度,,ahu,hvac::performance_spec:进风干球温度,hvac:ahu:performance_spec:进风干球温度_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_81e98d31a741810f,机组水侧标准设计压力,,water_source_heat_pump,hvac::performance_spec:机组水侧标准设计压力_机组水侧标准设计压力_5,hvac:water_source_heat_pump:performance_spec:机组水侧标准设计压力,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_81f01a6255eca5d7,"名义工况下, 负载侧进出水温度",,water_source_heat_pump,hvac::performance_spec:名义工况下_负载侧进出水温度_名义工况下_负载侧进出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_负载侧进出水温度_3,doc_3b380fd616ba44f6,水水螺杆式水源热泵冷水机组满液134a青干系列手册.pdf
ko_8200692a383e62e0,冷冻水管管径,,ahu,hvac::performance_spec:冷冻水管管径,hvac:ahu:performance_spec:冷冻水管管径,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_82087c87f3c75375,水阻力 (卧式/吊式),,ahu,hvac::performance_spec:水阻力_卧式_吊式,hvac:ahu:performance_spec:水阻力_卧式_吊式_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_8245863a05c941e7,名义工况 全热回收 生活热水进水温度,,screw_chiller,hvac::performance_spec:名义工况_全热回收_生活热水进水温度,hvac:screw_chiller:performance_spec:名义工况_全热回收_生活热水进水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_824d4e23ba9ee7a2,体积浓度,,screw_chiller,hvac::performance_spec:体积浓度,hvac:screw_chiller:performance_spec:体积浓度_2,doc_552685ec8e6f4d83,螺杆机PFS-C007_CH1707-3000-A（新）.pdf
ko_82fd1f8631253b2c,加湿量,,ahu,hvac::performance_spec:hvac::performance_spec:加湿量_加湿量,hvac:ahu:performance_spec:加湿量,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_8383bbc3aa7833b7,冷却水流量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:冷却水流量_冷却水流量_2,hvac:screw_chiller:performance_spec:冷却水流量_2,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_83e28b9c3124692d,机组重量,,ahu,hvac::performance_spec:hvac::performance_spec:机组重量_机组重量_4,hvac:ahu:performance_spec:机组重量_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_83e7636f8d38797b,制冷剂/充注量,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷剂_充注量,hvac:air_cooled_modular_heat_pump:performance_spec:制冷剂_充注量_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_84d57fb72361670d,蒸发器进出口管径,,screw_chiller,hvac::performance_spec:蒸发器进出口管径_蒸发器进出口管径,hvac:screw_chiller:performance_spec:蒸发器进出口管径_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_8519f9f2215fa3d2,机组最大电流为额定电流的倍数,,water_source_heat_pump,hvac::performance_spec:机组最大电流为额定电流的倍数_机组最大电流为额定电流的倍数_2,hvac:water_source_heat_pump:performance_spec:机组最大电流为额定电流的倍数_2,doc_b9c9d76283cc4f38,p-mwh-1303-v1.1-p水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_85218cf5a7622181,水流量m3/h,,screw_chiller,hvac::performance_spec:水流量_水流量m3_h,hvac:screw_chiller:performance_spec:水流量m3_h_2,doc_9b62f6bb79334703,水冷螺杆式冷水机组满液r22E系列P-MSW-1310-V1.3-P.pdf
ko_85c7c664308afc81,空调水侧压降,,air_cooled_modular_heat_pump,hvac::performance_spec:空调水侧压降,hvac:air_cooled_modular_heat_pump:performance_spec:空调水侧压降_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_8633684d622e7499,接管通径,,centrifugal_chiller,hvac::performance_spec:接管通径_接管通径,hvac:centrifugal_chiller:performance_spec:接管通径_2,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_866211813ce67cca,润滑油加注量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:润滑油加注量,hvac:screw_chiller:performance_spec:润滑油加注量_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_86cd14d6833133d7,蒸发器侧乙二醇溶液出口温度,,screw_chiller,hvac::performance_spec:蒸发器侧乙二醇溶液出口温度,hvac:screw_chiller:performance_spec:蒸发器侧乙二醇溶液出口温度_2,doc_0fc0790ebc614e32,YCBLG_系列半封闭螺杆式之之醇机组说明书.pdf
ko_8763c06bd33fdcae,工厂保温层厚度,,screw_chiller,hvac::performance_spec:工厂保温层厚度,hvac:screw_chiller:performance_spec:工厂保温层厚度_2,doc_809485234940447b,03_麦克维尔单螺杆式冷水机组_PFS.pdf
ko_87e776409dcdd975,名义工况下全热回收生活热水进出水温度,,screw_chiller,hvac::performance_spec:名义工况下全热回收生活热水进出水温度,hvac:screw_chiller:performance_spec:名义工况下全热回收生活热水进出水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_87f96430e3710a02,制冷低温工况使用侧出口水温,,centrifugal_chiller,hvac::performance_spec:制冷低温工况使用侧出口水温,hvac:centrifugal_chiller:performance_spec:制冷低温工况使用侧出口水温_2,doc_9cd6680a1a704130,CC系列离心机组.pdf
ko_87fecd67b9e06ecd,最小冷冻液流量,,screw_chiller,hvac::performance_spec:最大冷冻液流量_最小冷冻液流量,hvac:screw_chiller:performance_spec:最小冷冻液流量,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_88def68888adaf04,名义工况负载侧进出水温度,,screw_chiller,hvac::performance_spec:名义工况负载侧进出水温度,hvac:screw_chiller:performance_spec:名义工况负载侧进出水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_89215ecfa576f93c,名义制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:名义制冷量_名义制冷量_2,hvac:screw_chiller:performance_spec:名义制冷量_2,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_89b260c0da232b71,制热最大运行工况 冷媒水出水温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制热最大运行工况_冷媒水出水温度,hvac:air_cooled_modular_heat_pump:performance_spec:制热最大运行工况_冷媒水出水温度_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_8a21d8ce0a1fe9e7,制冷剂侧EER,,centrifugal_chiller,hvac::performance_spec:制冷剂侧eer,hvac:centrifugal_chiller:performance_spec:制冷剂侧eer_2,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_8a454dc7e6b2b9ef,全热回收换热器可选水流量,,screw_chiller,hvac::performance_spec:全热回收换热器可选水流量,hvac:screw_chiller:performance_spec:全热回收换热器可选水流量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_8afb957d732617d6,全热回收 制热量,,screw_chiller,hvac::performance_spec:全热回收_制热量,hvac:screw_chiller:performance_spec:全热回收_制热量_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_8b169703e4a2673c,冷冻液入口温度,,screw_chiller,hvac::performance_spec:冷冻液入口温度,hvac:screw_chiller:performance_spec:冷冻液入口温度_2,doc_9c740929db094ed8,水冷低温螺杆式冷水机组手册.pdf
ko_8b5ffe1dd2f3af0c,制冷最大运行工况 干球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷最大运行工况_干球温度_制冷最大运行工况_干球温度,hvac:air_cooled_modular_heat_pump:performance_spec:制冷最大运行工况_干球温度_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_8b608eaf515b2158,机组水侧标准设计压力,,water_source_heat_pump,hvac::performance_spec:机组水侧标准设计压力_机组水侧标准设计压力_3,hvac:water_source_heat_pump:performance_spec:机组水侧标准设计压力_2,doc_0e16ceb13bee492b,MWH1109XH01水水螺杆式水源热泵机组（c系列R134a）_11.9.14-1.pdf
ko_8b9bc2c51c917c6c,制热计算工况,,ahu,hvac::performance_spec:制热计算工况,hvac:ahu:performance_spec:制热计算工况_2,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_8bc07770cc464cc2,冷凝器水侧压降,,water_source_heat_pump,hvac::performance_spec:冷凝器水侧压降,hvac:water_source_heat_pump:performance_spec:冷凝器水侧压降,doc_ca9bf7b44c414517,满液螺杆式水地源热泵样本DJ-17-CD-01A.pdf
ko_8c0c02bcada8b926,热回收效率,,ahu,hvac::performance_spec:热回收效率,hvac:ahu:performance_spec:热回收效率_2,doc_37a7f7eb789048cc,5-吊顶热回收空气处理机组.pdf
ko_8c32cc05886ef6e8,全热回收量,,screw_chiller,hvac::performance_spec:全热回收量_全热回收量_2,hvac:screw_chiller:performance_spec:全热回收量_3,doc_b9f6ab162a964ef3,7，水冷螺杆冷水.pdf
ko_8c551891d06782e6,综合性能系数,,air_cooled_modular_heat_pump,hvac::performance_spec:综合性能系数,hvac:air_cooled_modular_heat_pump:performance_spec:综合性能系数_2,doc_ced95095a3c74169,风冷冷水(热泵)机组06001-2015LK1867--CGHR16DHAR--A2015CCC0703-2136935.pdf
ko_8ccf9a7467b08eb4,名义工况下，机组全热回收，负载出水温度,,water_source_heat_pump,hvac::performance_spec:名义工况下_机组全热回收_负载出水温度,hvac:water_source_heat_pump:performance_spec:名义工况下_机组全热回收_负载出水温度_2,doc_25cd05f610454bae,p-mwh-1212-v1.1-d青干系列水水螺杆式水源热泵冷水机组满液134a青干系列.pdf
ko_8cf47421ffd8edef,空调制热实测工况_热源侧湿球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:空调制热实测工况_热源侧湿球温度,hvac:air_cooled_modular_heat_pump:performance_spec:空调制热实测工况_热源侧湿球温度_3,doc_472df0b1bd904961,风冷冷水（热泵）空调热水机组2015JC14--CGHR09BH.pdf
ko_8d1c6b47f3f133bd,名义工况下制冷源水侧进出水温度,,screw_chiller,hvac::performance_spec:名义工况下制冷源水侧进出水温度,hvac:screw_chiller:performance_spec:名义工况下制冷源水侧进出水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_8d8546cc72cccaf0,WPS.CFFHT启动范围 - 冷冻水进水温度,,water_source_heat_pump,hvac::performance_spec:wps_cffht启动范围_冷冻水进水温度,hvac:water_source_heat_pump:performance_spec:wps_cffht启动范围_冷冻水进水温度,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_8e076bcbcd944b02,余热回收换热器可选水流量,,screw_chiller,hvac::performance_spec:余热回收换热器可选水流量,hvac:screw_chiller:performance_spec:余热回收换热器可选水流量_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_8e42023a7ee24ab5,冰点温度,,screw_chiller,hvac::performance_spec:冰点温度,hvac:screw_chiller:performance_spec:冰点温度_2,doc_552685ec8e6f4d83,螺杆机PFS-C007_CH1707-3000-A（新）.pdf
ko_8e95f60abe7163ee,制热水消耗功,,air_cooled_modular_heat_pump,hvac::performance_spec:制热水消耗功,hvac:air_cooled_modular_heat_pump:performance_spec:制热水消耗功_2,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_8ec2f0ad2525ac63,色度,,screw_chiller,hvac::performance_spec:key_dc82842ec4,hvac:screw_chiller:performance_spec:色度,doc_1f7a3ec0bcfa44f1,LM系列螺杆机说明书.pdf
ko_8ecba8778c9c4859,给效率（冷）,,ahu,hvac::performance_spec:给效率_冷,hvac:ahu:performance_spec:给效率_冷_2,doc_ae0d6a9533d64270,quanrejioahuanqi.pdf
ko_8f462fefa64fe144,机组水侧标准设计压力,,screw_chiller,hvac::performance_spec:机组水侧标准设计压力_机组水侧标准设计压力_2,hvac:screw_chiller:performance_spec:机组水侧标准设计压力_2,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_9000e2d30e0cc723,冷凝器耐压,,screw_chiller,hvac::performance_spec:冷凝器耐压,hvac:screw_chiller:performance_spec:冷凝器耐压_2,doc_4074061206b94f00,干式双螺杆冷水机组.pdf
ko_9029e073ab5dc102,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_14,hvac:screw_chiller:performance_spec:制冷量_7,doc_14e954d4563b4a1b,R134a满液螺杆机组.pdf
ko_907de6da245831c9,空调制热实测工况_热源侧干球温度,,air_cooled_modular_heat_pump,hvac::performance_spec:制冷最大运行工况_干球温度_空调制热实测工况_热源侧干球温度,hvac:air_cooled_modular_heat_pump:performance_spec:空调制热实测工况_热源侧干球温度_3,doc_8394027d4c744e50,风冷冷水（热泵）空调热水机组2015JC15--CGHR16BH.pdf
ko_90b5e130ef004040,运行重量,,centrifugal_chiller,hvac::performance_spec:hvac::performance_spec:运行重量_运行重量_4,hvac:centrifugal_chiller:performance_spec:运行重量,doc_2f81c916e5184295,MC-H系列高效降膜式离心机样本DJ-17-LA-01A.pdf
ko_9114c1a625a06f70,名义工况全热回水源水侧进水温度,,screw_chiller,hvac::performance_spec:名义工况全热回水源水侧进水温度,hvac:screw_chiller:performance_spec:名义工况全热回水源水侧进水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_91c4742fa533d523,外型尺寸 高,,screw_chiller,hvac::performance_spec:外型尺寸_高,hvac:screw_chiller:performance_spec:外型尺寸_高_2,doc_14e744733fa547fb,MAS风冷螺杆样本.pdf
ko_91f3565fba7af318,耗电量,,water_source_heat_pump,hvac::performance_spec:耗电量_耗电量_2,hvac:water_source_heat_pump:performance_spec:耗电量,doc_bd77ca88132e4b0a,03_麦克维尔单螺杆式水源热泵机组(R134a)_WPS.pdf
ko_92142ad8d4a996dc,名义工况下余热回收生活热水进出水温度,,screw_chiller,hvac::performance_spec:名义工况下余热回收生活热水进出水温度,hvac:screw_chiller:performance_spec:名义工况下余热回收生活热水进出水温度_2,doc_9ed23ce5a2854e7c,0910_XH3水水螺杆C.pdf
ko_921f4ee276eddf37,性能系数,,air_cooled_modular_heat_pump,hvac::performance_spec:性能系数,hvac:air_cooled_modular_heat_pump:performance_spec:性能系数_2,doc_94991c16146a4c55,风冷冷水（热泵）空调热水机组2015JC13--CGHR12BH.pdf
ko_9282aa11af1173b3,水管管径,,ahu,hvac::performance_spec:水管管径,hvac:ahu:performance_spec:水管管径_2,doc_f97a69993a6e4511,VAH-2405-空气处理机组一吊顶系列.pdf
ko_928a9df107713b43,机外余压 (III),,ahu,hvac::performance_spec:机外余压_iii,hvac:ahu:performance_spec:机外余压_iii_2,doc_70d93ac2ac9c4fd4,美意空气处理机组7.9-2ok_OEM.pdf
ko_93f96722d27ba4ab,蒸发器型式,,screw_chiller,hvac::performance_spec:蒸发器型式,hvac:screw_chiller:performance_spec:蒸发器型式_2,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_93fbd920a10f990d,制冷 COP,,screw_chiller,hvac::performance_spec:制冷_cop,hvac:screw_chiller:performance_spec:制冷_cop_2,doc_c964d83ab5794b32,H-A高效降膜定频螺杆.pdf
ko_94238aef9f66ba6d,制冷量,,screw_chiller,hvac::performance_spec:hvac::performance_spec:制冷量_制冷量_3,hvac:screw_chiller:performance_spec:制冷量_8,doc_988e2416d642411c,06_麦克维尔单螺杆式冷水机组_PFS.XE.pdf
ko_9493ee9441c67810,名义工况 制冷源侧出水温度,,screw_chiller,hvac::performance_spec:名义工况_制冷源侧出水温度,hvac:screw_chiller:performance_spec:名义工况_制冷源侧出水温度_2,doc_308d5eac93674c21,090507辰星二代水源螺杆R134a.pdf
ko_95a037a0b6d084f1,名义工况下，机组全热回收，生活热水进水温度,,screw_chiller,hvac::performance_spec:名义工况下_机组全热回收_生活热水进水温度,hvac:screw_chiller:performance_spec:名义工况下_机组全热回收_生活热水进水温度_2,doc_fd82ea40997c436d,10.10水冷螺杆式冷水机组满液r22E系列mswv0..pdf
ko_96bf8d8a9d5a4a8a,冷媒进出口尺寸,,air_cooled_modular_heat_pump,hvac::performance_spec:冷媒进出口尺寸,hvac:air_cooled_modular_heat_pump:performance_spec:冷媒进出口尺寸_2,doc_85ced8934a4e4cad,风冷冷水（热泵）空调热水机组2015JC12--CGHR16DH.pdf
ko_972442c36212197f,电机形式,,ahu,hvac::performance_spec:电机形式,hvac:ahu:performance_spec:电机形式_2,doc_63f0bd02957d4722,超薄吊顶式空气处理机组MPAXH10.pdf
ko_973a2c6f3f579685,冷却水进水温度范围,,centrifugal_chiller,hvac::performance_spec:冷却水进水温度范围,hvac:centrifugal_chiller:performance_spec:冷却水进水温度范围_2,doc_c0e98222695c4dd3,CE系列离心式冷水机组使用说明书.pdf
